"X.1","X","id","text","coder1.Sentiment....1.negative..0.neutral..1.positive.","coder1.Political...0.no..1.yes.","coder1.Ideology....1.liberal..0.neutral..1.conservative.","coder1.Immigration","coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder1.National.Security..Veterans..Military..Foreign.Terrorism.","coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder1.Education","coder1.Health.Care..Obamacare.","coder1.Governance","coder1.No.Policy.Content","coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder1.Asks.you.to.watch.something.share.something.follow.something","coder1.Misc..other.plea.for.action","coder1.Expresses.an.Opinion","coder1.coder","coder2.Sentiment....1.negative..0.neutral..1.positive.","coder2.Political...0.no..1.yes.","coder2.Ideology....1.liberal..0.neutral..1.conservative.","coder2.Immigration","coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.","coder2.National.Security..Veterans..Military..Foreign.Terrorism.","coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.","coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.","coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.","coder2.Education","coder2.Health.Care..Obamacare.","coder2.Governance","coder2.No.Policy.Content","coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign","coder2.Asks.you.to.watch.something.share.something.follow.something","coder2.Misc..other.plea.for.action","coder2.Expresses.an.Opinion","coder2.coder","src","created_at","coder.y","X1.x","id.x","id.y","hashtag.","at.","link","retweets","favorites","full.URL","source","date"
118,0,6.15E+017,"Our #BailoutBush ad is making everyone go insane! CRAZY BUT TRUE. See why at http://t.co/PMUKGGgHYr! http://t.co/zPcSrlhYGK",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"brittany",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","christianbrittany","6/26/15 22:03","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
119,0,7.53E+017,"Prominent Republican and former U.S. attorney Dan Webb endorses @HillaryClinton: https://t.co/RVinoteMUa",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"brittany",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christianbrittany","7/12/16 20:56","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
120,0,6.85E+017,"Rand Paul pokes Rubio over his 'cute new boots' https://t.co/VtILbS5MVA @RandPaul @marcorubio #StandWithRand",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","1/7/16 14:24","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
121,0,6.08E+017,"Rick Perry 2.0 is off to a good start. @shanevanderhart  #iacaucus http://t.co/ts1S52Qy8m http://t.co/nmiBE8NCol",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","6/8/15 18:20","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
122,0,6.12E+017,"Rick Perry's Texas created jobs when times were tough.
https://t.co/3FH5MTrqz0",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"brittany",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","christianbrittany","6/20/15 17:58","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
123,0,6.93E+017,"RT @C_Rants: Best email of the day came mid debate ""That does it, I'm caucusing for @CarlyFiorina """,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","1/29/16 1:07","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
124,0,6.96E+017,"RT @CarlyFiorina: The game is being rigged against you--by the political class &amp; the media elites. #LetCarlyDebate #FITN",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","2/5/16 17:09","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
125,0,7.16E+017,"RT @colbertlateshow: Tonight! Wheel in the sky keeps on Bernin #LSSC
https://t.co/W5MfScOBb6",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"brittany",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","4/1/16 12:31","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
126,0,5.91E+017,"RT @DrMartyFox: #WakeUpAmerica  

If You Hated #TaxDay Before #ObamaCare Via @Betsy_McCaughey 

#TCOT
 http://t.co/FlA5X3TvM8 http://",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"NA","christianbrittany","4/22/15 22:19","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
127,0,6.22E+017,"RT @EliStokols: Welcome to Vegas, where @JebBush is about to take the stage at @MavPAC conference.",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"brittany",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christianbrittany","7/18/15 2:47","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
128,0,6.89E+017,"RT @HillaryClinton: ""There needs to be a concerted effort to address the systemic racism in our criminal justice system."" Hillary #DemDeba",0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"brittany",0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","christianbrittany","1/18/16 2:17","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
129,0,7.58E+017,"RT @HillaryClinton: ""What kind of a man roots for an economic crash that cost millions of people their jobs? Their homes? Their life saving",-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"brittany",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","7/26/16 2:37","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
130,0,7.63E+017,"RT @jonallendc: To clarify: When Trump says he wants the wealthy to pay their fair share, he means that they should pay less than they curr",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"brittany",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","christianbrittany","8/9/16 20:00","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
131,0,5.99E+017,"RT @joshduggar: Save pain-capable unborn baby humans -- click here to tell your congressman to vote for #HR36: http://t.co/8IIrnvNfJd http:",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"brittany",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"NA","christianbrittany","5/13/15 17:13","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
132,0,6.68E+017,"RT @KatrinaNation: Very good interview with Martin O'Malley on Rachel Maddow show/",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","11/20/15 3:46","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
133,0,7.08E+017,"RT @MZHemingway: When Trump struggled to answer how hed handle embassy, crowd actually laughed at him in mockery.",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","3/11/16 3:14","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
134,0,6.89E+017,"RT @RealBenCarson: https://t.co/3Hj8I9DrII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brittany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","christianbrittany","1/18/16 15:48","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
136,0,7.77E+017,"RT @realDonaldTrump: Just leaving Miami for Houston, Oklahoma and Colorado. Miami crowd was fantastic!",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","9/17/16 1:13","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
137,0,6.64E+017,"RT @RealJamesWoods: #DeathByDemocrat: If it moves, tax it. If it keeps moving, regulate it. And if it stops moving, subsidize it. -Ronald R",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","11/11/15 15:44","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
138,0,7.51E+017,"RT @RosemryS: #Trump, the Unifier via @GreatAmericaPAC; #MAGA https://t.co/LQNhOb87ai",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","7/6/16 19:11","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
139,0,6.65E+017,"RT @sarahmccammon: Full house for @RealBenCarson townhall with @SenatorTimScott at #BJU. https://t.co/3xr6KTBLKZ",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","11/13/15 21:55","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
140,0,6.32E+017,"RT @USAForRickPerry: GOP Candidate @GovernorPerry to make stop in Storm Lake, IA: http://t.co/IDypQnP6Ia #Perry2016 http://t.co/nAvIynEv67",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"brittany",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christianbrittany","8/13/15 14:54","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
141,0,6.77E+017,"Rush Limbaugh cannot say enough good things about #TedCruz last night 

#conservative
#GOPDebate 
#rushlimbaugh",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","12/16/15 17:45","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
142,0,6.56E+017,"Sen. Rand Paul Announces Cut, Cap, and Balance Act of 2015 http://t.co/0aVuJDX9w7 @RandPaul #StandwithRand",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"brittany",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"NA","christianbrittany","10/19/15 15:04","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
144,0,6.7E+017,"Take a moment to thank those who have made America the most extraordinary nation in the world by visiting https://t.co/OCFFAk6mcx",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"brittany",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","christianbrittany","11/27/15 0:45","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
145,0,7.02E+017,"The @nytimes endorsed Hillary...and called Bernie Sanders' gun record ""weak."" https://t.co/U8C5dMeRoR #DemTownHall https://t.co/FV2UPfGLZT",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"brittany",-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"NA","christianbrittany","2/24/16 1:57","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
146,0,7.16E+017,"Trump's lies happen ""in such a rapid &amp; continuous fashion that it becomes virtually impossible to keep up"" https://t.co/6neMllIh0P",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","3/31/16 20:16","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
147,0,7.78E+017,"Trumps trade plan could push the U.S. into a recession. We *literally* cant afford a Trump presidency. https://t.co/ibqimNXIVI",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"brittany",-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"NA","christianbrittany","9/20/16 18:27","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
148,0,7.56E+017,"We Will Make America Safe Again.",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","7/22/16 3:34","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
149,0,6.94E+017,"We've watched the @GOP drift farther to the right. Extremism has propelled Cruz &amp; Trump to a win https://t.co/TSrqo2HQiK #iacaucus",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","2/2/16 3:32","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
150,0,7.56E+017,"When the FBI Director says that the Secretary of State was ""extremely careless"" and ""negligent,""",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"brittany",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christianbrittany","7/22/16 2:44","christian","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
151,0,6.67E+017,".@CarlyFiorina ""The problems created by our bloated &amp; corrupt gvt rest more heavily on the shoulders of Millennials"" https://t.co/9O2wx2SyOv",-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"christopher",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","11/17/15 21:30","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
152,0,6.82E+017,".@CARLYforAmerica has teamed up w/ @YourVoiceYourAd to hear your thoughts. Tell them how you feel abt the economy at https://t.co/IuQrlmvZQD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"christopher",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"NA","christopherlauryn","12/28/15 20:00","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
153,0,6.6E+017,".@GOP candidates continue to push out-of-date policies and spew hateful rhetoric on criminal justice reform https://t.co/90fPgTJPA2",-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"christopher",-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","christopherlauryn","10/30/15 20:46","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
155,0,7.86E+017,".@realDonaldTrump thinks #HisWords are presidential. Not true. Watch: https://t.co/BByn9uFrj8",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","10/10/16 20:09","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
156,0,7.79E+017,".@realDonaldTrump, what are you hiding? https://t.co/ZbTjQicjaF",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","9/22/16 21:49","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
157,0,6.65E+017,".@tedcruz's extreme rhetoric has no place in a nation of immigrants https://t.co/Agg7v8ui7t",-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","11/13/15 17:33","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
158,0,7E+017,"""I donate $10 a month to Clinton."" - economist who backed Bernie Sanders' economic plans https://t.co/BZ7iENDzX7",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christopherlauryn","2/18/16 21:07","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
159,0,6.95E+017,"""These r frontrunners for @GOP nom &amp; rightwing special interests are going to do everything they can"" to elect them https://t.co/qiSzzLveyZ",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","2/2/16 20:18","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
160,0,6.81E+017,"""Trump's not the only Republican making dubious claims.""
READ: https://t.co/X4Pnpf7HKr via @POLITICOMag",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","12/28/15 14:38","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
161,0,6.75E+017,"[@CarlyFiorina] has foreign policy experience, great command of current events and will lead us back to greatness https://t.co/VBvpAz80Bs",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"christopher",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","12/11/15 20:56","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
162,0,7.74E+017,"@_Makada_ Help @realDonaldTrump #BuildTheWall https://t.co/hgBen5CdO7",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"christopher",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"NA","christopherlauryn","9/9/16 16:34","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
163,0,6.5E+017,"@1BeautifulKarma More people need to learn about @BernieSanders! Help us spread the word with this Thunderclap https://t.co/Qt2q9db4hd",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"christopher",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","christopherlauryn","10/1/15 21:45","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
164,0,7.78E+017,"@BlissTabitha help @realDonaldTrump #BuildTheWall https://t.co/hgBen5CdO7",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"christopher",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"NA","christopherlauryn","9/21/16 2:28","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
165,0,6.49E+017,"@charlesmunn1 More people need to learn about @BernieSanders! Help us spread the word with this Thunderclap http://t.co/Qt2q9db4hd",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"christopher",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","christopherlauryn","9/30/15 1:25","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
166,0,6.37E+017,"@sandlotjoe @BernieSanders @AlisonSpalding2 Read more here http://t.co/zaMDn1fMfX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"christopher",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"NA","christopherlauryn","8/27/15 7:33","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
167,0,7.68E+017,"#Trumps actions in Atlantic City make the citys former mayor ask this question.
https://t.co/9zPktnphAz https://t.co/OTprpBPt0k",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","8/24/16 0:11","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
168,0,6.57E+017,"Big news: @vincentsheheen endorses @MartinOMalley and will co-chair his campaign in South Carolina #NewLeadership https://t.co/2xxFJNifnq",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christopherlauryn","10/22/15 20:35","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
169,0,6.85E+017,"Chairman of the @OfficialCBC, @GKButterfield endorses @HillaryClinton https://t.co/KjAErLn7jW",1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christopherlauryn","1/7/16 22:10","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
170,0,6.57E+017,"Conservative reviews are in: #BenghaziHearing a bust https://t.co/oXOOXufHk0 via @sahilkapur",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NA","christopherlauryn","10/23/15 1:20","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
171,0,6.72E+017,"Eight New Hampshire mayors and mayors-elect came out in support of @HillaryClintons infrastructure plan https://t.co/OKGoCWaAR4 #fitn",1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"christopher",0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"NA","christopherlauryn","12/1/15 16:30","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
172,0,7.61E+017,"Four dozen GOP candidates were asked if theyd campaign with Trump. Hardly any said yes. https://t.co/2PC41uOqlp",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","8/3/16 21:57","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
174,0,6.83E+017,"GOP Party of KY Executive Director Mike Biagi ""I am pleased that she will compete for the votes of KY Republicans"" https://t.co/PZ298RRrgl",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","12/31/15 23:00","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
175,0,6.96E+017,"Great start to this weekend! We will be making calls &amp; door knocks all day, every day 4 @JohnKasich #Kasich4Us #FITN https://t.co/ysaqAfGkVK",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","2/5/16 23:07","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
176,0,6.29E+017,"Great warm up for #GOPDebate - excellent @tedcruz interview on @seanhannity radio: http://t.co/Uv9y0tAN7p #MakeDCListen #WashingtonCartel",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","8/6/15 23:00","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
177,0,5.91E+017,"http://t.co/EX5Ch3qOsE
#CruzCrew
https://t.co/P13fUDgnKS
#TedCruz2016 Let's Reignite America
https://t.co/06dz5IXpGj http://t.co/8K05tAgDQa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"christopher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","christopherlauryn","4/21/15 23:15","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
178,0,7.56E+017,"I have been honored to receive the endorsement of America's Border Patrol Agents, and will work directly with them to protect the",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"christopher",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NA","christopherlauryn","7/22/16 3:05","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
179,0,6.98E+017,"It's been a pretty untruthful day for @realDonaldTrump. ""4 pinocchios""-@washingtonpost &amp; ""pants on fire""-@PolitiFact https://t.co/5ChIjl0hXU",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","2/12/16 18:28","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
180,0,6.29E+017,"Let's begin! #GOPDebate",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","8/7/15 1:04","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
181,0,7.03E+017,"Let's get ready to rumble!!!!! #CNNDebate",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","2/26/16 1:41","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
182,0,6.95E+017,"Marco Rubio: This Is The Moment They Said Would Never Happen. Watch now: https://t.co/0uBOjbcm3e #Marcomentum #NHpolitics",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"christopher",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"NA","christopherlauryn","2/2/16 22:15","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
183,0,6.43E+017,"Meet Dr. Carson's favorite bible verse http://t.co/UeuhVr2wKG",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","9/13/15 14:33","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
184,0,6.26E+017,"MT @KarrattiPaul: it's high time for a real statesman. http://t.co/njrMrTrlmM #CruzCrew #PJNET",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"christopher",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","7/28/15 0:21","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
185,0,6.3E+017,"Nobody knows more about how to secure the border than @GovernorPerry #RSG15 http://t.co/WdN8bMpweF",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"christopher",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"NA","christopherlauryn","8/7/15 15:47","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
186,0,7.61E+017,"Our latest TV ad shows just how dangerous members of the GOP think Trump would be as president.  https://t.co/BLLq4sTPgr",-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"christopher",-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"NA","christopherlauryn","8/4/16 19:05","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
187,0,7.08E+017,"Re: State of the Race #DemDebate https://t.co/wREBdFQSc6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"christopher",0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NA","christopherlauryn","3/10/16 2:11","lauryn","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
