,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
396,Tell @GOPLeader and @TGowdySC to end this political smear campaign against @HillaryClinton NOW. http://t.co/kdPuK5Plq9,648910625423233024,9/30/2015 14:58:19,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
397,The limit (of @realDonaldTrump's extremism) does not exist. #GOPTownHall https://t.co/hPeZKq6ono,653596579920609280,2/18/2016 3:05:00,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
398,The polls have come out and once again Ben Carson is the most popular #winbenwin,631815742137204736,9/30/2015 14:07:18,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
399,WATCH: America Leads Releases New Ad: Lead https://t.co/viAB0ocHK5,703397205915250688,11/18/2015 18:15:43,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
400,"What would we call Frank Fiorina? ""First Frank I guess. I've had Frank all my life I think I'm going to keep it"" https://t.co/URLGKxQ4sK",601072937089667072,12/21/2015 15:20:13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
401,".@GOP candidates refusal to stand up to @realDonaldTrump shows exactly why they are all #WrongForUs
https://t.co/TXDg7ERIJo",785597022137118720,12/17/2015 18:03:19,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
402,.@GOP presidential hopefuls show once again why they are wrong on gun violence https://t.co/NYqsxo6mcY,644319320797917184,1/4/2016 20:28:43,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
403,.@GOPleader finally admits what we've known a long time: @HouseBenghazi is playing politics: http://t.co/RKOtc0BaPR,694253221926309888,9/30/2015 23:31:06,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
404,.@HillaryClinton has a bold vision for the future of America's renewable power: https://t.co/ShCRcRhzpV #DemDebate,786659523448541184,4/15/2016 1:59:08,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
405,.@HillaryClinton has been fighting for comprehensive immigration reform for years: https://t.co/ZpEwkziK7P #DemDebate,671335402557456384,3/10/2016 2:49:51,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
406,.@HillaryClinton recounts her days as a public school student: https://t.co/JWOl1VpTmS,624239286351712256,9/9/2015 17:16:33,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
407,".@HillaryClinton's strategy to ""Make It in America"": https://t.co/lVYRkBiiZ0 via @TheBriefing2016",780595951861895168,4/4/2016 13:13:04,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
408,".@jdickerson: ""Walker is the boldest Republican candidate running."" http://t.co/qFajDEgbE6 #Walker16",687833702525710336,7/14/2015 19:43:39,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
409,".@marcorubio ""has trouble answering questions with specifics"": https://t.co/JZSevFKHjN",712054453872910336,11/5/2015 19:40:06,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
410,.@NEAToday: #Trump's behavior greenlights bullying and bigotry in our schools. https://t.co/QlJTAfTXvs,632320732802891776,10/3/2016 23:32:00,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,-1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
411,.@nytpolitics: @realDonaldTrump Is Forcing @tedcruz to Rewrite His Playbook https://t.co/cglfVJTGCi,735803992794628096,1/21/2016 22:27:40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
412,".@politico: @realDonaldTrump's Muslim comments seen hurting 'the American brand'
https://t.co/3ffMvEhrgT",656540320813834240,12/8/2015 19:15:29,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
413,.@RandPaul: We are not projecting power from bankruptcy court. #GOPDebate #StandWithRand #RandRally,591796834328121344,12/16/2015 4:00:02,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
414,.@realBenCarson's policies put him to the right of conservative icon Ronald Reagan https://t.co/s5b05pK3AW #GOPDebate #RightofReagan,650102960224079872,11/11/2015 2:53:41,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
415,.@realDonaldTrump pulls out of @GOP debate when things don't go his way... and no one is surprised https://t.co/qQQ7UUTnqm,593487061409255424,1/27/2016 17:13:51,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
416,".@tedcruz: Dems ""relentless"" in pursuing their principles. GOP leadership ""reflexively surrenders."" #defundpp  http://t.co/sMnHc7JubO",767871129532989440,9/29/2015 14:06:29,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
417,"""If we lose American Dream we will stop being a special country. If we elect Hillary Clinton, we lose American Dream."" -@marcorubio",612305117862359040,3/1/2016 0:30:14,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
418,"@Born2BeAmerican @slone Good to know that Trump doesn't consider democrats as ""shady"". That'll look good to the voters.",708878385762553856,1/15/2016 18:17:52,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
419,"@BretBaier @johnrobertsFox 
#ClintonCash 
Excellent show
#CruzCrew  http://t.co/mfRyphffDa",656236697064046592,4/25/2015 2:52:15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lauryn,laurynchristopher
420,@GeraldT03 @tedcruz Have a snickers. You're not yourself when you're hungry.,664274770414845952,2/2/2016 4:29:14,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
421,@JackPolakoff you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQB91Ru,715968726177189888,9/17/2016 16:13:42,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lauryn,laurynchristopher
422,@Jakayla4Pres why are you with someone who lied to the American people? You should get on the #TrumpTrain! https://t.co/TC5gq2KZBL,669623553340256256,8/22/2016 23:48:38,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
423,@jonvoight joined @foxandfriends about @GreatAmericaPAC bus tour for @realDonaldTrump. #Trumpmentum https://t.co/vcQiUI9Z6o,677549650933497856,9/16/2016 13:56:05,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
424,"@Lashxoxo Here's what he actually said, but if spreading Trump lies makes you feel better, go ahead. https://t.co/UdcxaHCzEC",641661481700990976,3/13/2016 4:52:32,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
425,#ICYMI: Watch @JasonMillerinDC's (#Trump's senior comms director) train-wreck of an interview on @MeetThePress https://t.co/liPOpIduTz,649365886751498240,9/29/2016 21:41:19,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,laurynchristopher
426,"#News Unlike Their Parents, Black Millennials Arent A Lock For Clinton https://t.co/ts1AWvuCYJ",757378601264095232,9/20/2016 11:31:42,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
427,#ProLifeDayofSilence https://t.co/E8d3NATMLj,647848491264315392,10/20/2015 18:39:45,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
428,#Trump hit a new low with this Four Pinocchio fact check rating: https://t.co/olXDbQ8UgX #TrumpLies https://t.co/YzXgTQp0p2,703043725841317888,10/13/2016 20:07:00,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
429,"#Trump on profiling Muslims: it's ""common sense."" https://t.co/aSwvjNgzq9",694327917648723968,6/20/2016 14:59:03,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
430,A 15-year-old girl asked @HillaryClinton about body image. This was Hillary's powerful response: https://t.co/GeQFNgLbtV #ImWithHer,698250432855064576,10/4/2016 19:44:01,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Christopher,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
431,A brief guide to the flood of allegations women have made against @realDonaldTrump: https://t.co/85Uohob0gZ,693990542850428928,10/13/2016 13:44:00,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
432,A good night for #Trump...and a better night for @HillaryClinton: https://t.co/sDE7IA24ta #ImWithHer,715999115709177856,3/16/2016 15:00:48,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
433,A lot of candidates say the right things about protecting life but no candidate has done more to protect unborn life. http://t.co/FFqKDNjYyY,684109223588937728,6/20/2015 17:04:50,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Christopher,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
434,"A strong national defense also means a foreign policy of moral clarity.
https://t.co/GY4Ejye55F",649211085074075648,12/16/2015 0:45:07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
435,AIDS activist @allidablack says @HillaryClinton has championed all the issues she's spent her life trying to tackle: https://t.co/clH8PRpj2J,676974929624068096,3/21/2016 23:13:05,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,lauryn,laurynchristopher
436,"As Maine Goes, So Goes the Nation. Abolish Superdelegate Voting Dominance Over the Rest of Us https://t.co/wOITAZl1D3",704449879964295168,5/26/2016 12:05:17,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,lauryn,laurynchristopher
437,"As Maine Goes, So Goes the Nation. Abolish Superdelegate Voting Dominance Over the Rest of Us. Sign here:  https://t.co/AZ1v40EnNp",783392246859128832,5/16/2016 14:52:06,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,lauryn,laurynchristopher
438,Carson has officially registered to be on the ballot in Arkansas #WinBenWin,704463724946395136,11/2/2015 19:33:52,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
439,Did You Know...@CarlyFiorina led the charge to provide transparency and protection for e-commerce consumers https://t.co/GeXINTXBTC,780716146072752128,12/12/2015 22:30:02,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
440,Dr. Rand Paul believes in liberty. What do you believe in? @RandPaul #StandwithRand #PresidentPaul http://t.co/0CkCM206bE,688062558360608768,9/30/2015 13:15:59,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
441,FACT CHECK: Lt. General Michael Flynn #GOPconvention https://t.co/e6LrVdQbwb,676430750053351424,7/19/2016 3:01:34,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
442,Fmr Benghazi investigator suing @TGowdySC for firing him and making false statements about it: https://t.co/KiwJZO5PO7 via @nytmike,661264982470868992,11/24/2015 17:41:02,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
443,For the Record: Debate watch party at Lindsey's house: Its our eighth-to-last chance to ca... https://t.co/3rz70Wg5op,755979596307333120,11/10/2015 19:32:59,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
444,Frank Fiorina will join @DanaBashCNN tomorrow on @CNN at 6:50 a.m. ET. Be sure to tune in! #Carly2016,646077957958594560,12/21/2015 3:23:30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,lauryn,laurynchristopher
445,"GOP must build the biggest tent &amp; the strongest governing strategy, just as Ronald Reagan would have advised. - @dallasnews for @JohnKasich",676975043277168640,2/12/2016 21:00:50,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
446,Has the party of Lincoln just nominated a racist to be president? https://t.co/nxKepFAwG0,705028636496240640,7/25/2016 0:55:04,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
447,ICYMI @CarlyFiorina was on @greta tonight! Watch it here: https://t.co/XtikTgwYp8 #Carly2016,761601696787070976,1/30/2016 4:06:32,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,lauryn,laurynchristopher
448,In case you've forgotten how bad @BobbyJindal's State of the Union Response in 2009 was...  #tcot #StandWithRand #tbt http://t.co/7OYmIrqciY,786563138313457664,7/2/2015 18:05:03,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
449,It's been 366 days since Trump rode down the escalator. So here are 366 #TrumpLies. https://t.co/XRBjjEV7IW,616668924952842240,6/16/2016 15:13:06,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
450,Marco Rubio took on the establishment and won. Watch now to see why he will lead us into a New American Century: https://t.co/eI0dbUNtcb,777178725762772992,11/30/2015 14:30:07,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,lauryn,laurynchristopher
451,Ok #CruzCrew - take a second and vote please! We can't let an anti-American socialist win! #TrusTed #TedCruz2016 https://t.co/0y7e9mRfLf,687813806299283456,1/4/2016 23:06:42,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,lauryn,laurynchristopher
452,"POLL: In a four-way race, Clinton leads #Trump 46-35% https://t.co/8ulv109Gs4",675804830221209600,10/10/2016 21:45:00,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
453,Prescription drug costs: not a concern for the GOP http://t.co/B2rCfJL22k http://t.co/y0jktQw0As,657686960496967680,9/21/2015 21:46:03,-1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Christopher,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,lauryn,laurynchristopher
454,Reminder: @HouseBenghazi is still a joke. The #BenghaziHearings proved it. WATCH: https://t.co/Vw9FyLTswg #Hillary2016,744907422104358912,10/23/2015 22:36:05,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Christopher,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,lauryn,laurynchristopher
455,RT @alicetweet: Congrats to @GovMikeHuckabee for grandbaby #5 - @SarahHuckabee &amp; @sanders_bryan welcomed sweet baby George this am.,679398560605978624,6/8/2015 16:11:27,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
456,"RT @bpolitics: Carly Fiorina wants the US to bring back the ""warrior class"" in the ISIS fight https://t.co/AFCvuBoU1t #GOPDebate https://t.",694339615272992768,12/16/2015 3:59:35,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
457,RT @BrandyZadrozny: Donald Trump loves women. https://t.co/lZsWzybcJd https://t.co/Pb5Elaqzc2,676925989507633152,7/13/2016 20:35:12,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Christopher,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
458,RT @CRNC: .@TIME calling @CarlyFiorina the winner of the Undercard Debate #TeamCarly #CrazyforCarly,781609827445399552,1/15/2016 1:49:25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
459,RT @CrystalDiane82: Picking up my copy of @RealBenCarson new book!  Can't wait for the book signing! @DraftRunBenRun @booksamillion http://,776781704975544320,10/6/2015 19:16:23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
460,"RT @DLoesch: Trump is mad at Cruz for criticizing Trumps pro-partial birth supporting, Planned Parenthood-defending sister-judge. #GOPDeba",674306320640679936,2/26/2016 2:27:40,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
461,RT @FoxBusiness: .@GM pays more taxes to China than to the U.S. https://t.co/RhMDFh6Ohf,607943026673983488,4/1/2016 20:27:46,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,lauryn,laurynchristopher
462,"RT @gneumann_wkow: .@ScottWalker leads the first Illinois Republican primary poll of 2015 from @ppppolls, @realDonaldTrump 2nd: http://t.co",678414582025748480,7/29/2015 21:08:24,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
463,RT @greta: .@RealBenCarson's advice for himself: Listen to your heart and NOT to the pundits -OTR #greta @FoxNews,720793550783397888,2/1/2016 2:53:33,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
464,RT @HillaryClinton: A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,621042392276291584,9/27/2016 2:32:32,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
465,"RT @HillaryClinton: America never stopped being great. Our mission is to make America whole.
https://t.co/bV85jaRoCO",693284130994294784,3/2/2016 13:55:00,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
466,"RT @HillaryClinton: On Oct. 16, 1916, Planned Parenthood opened their first health center and changed life for women in America. Here's to",684148978800177152,10/16/2015 21:58:58,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
467,RT @icareeguns: WWII veteran #CaucusForTrump https://t.co/B9ek9Kdlnr,678777790141984768,2/2/2016 1:14:10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
468,RT @jacklarimer: Have issues w/ #VA or #TRICARE? Questions about #ptsd or #tbi? Tweet @KaytieSalas your questions! #tcot #ccot #usmc #army,669209121950830592,4/29/2015 18:48:36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,lauryn,laurynchristopher
469,RT @JohnJHarwood: this from @brianbeutler is important. Trying to make @JebBush look indifferent to mass murder is just wrong. https://t.co,732222094851854336,10/3/2015 0:19:58,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
470,"RT @JustinBarasky: Marco Rubio celebrating today w/ another lie! 
https://t.co/P55sHxkBRY #false",784104701176406016,2/1/2016 20:17:21,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Christopher,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
471,"RT @KFaulders: So someone carved @RealBenCarson a pumpkin and hand delivered it to him at signing. Reads: ""Heal, inspire, revive."" https://",690299751703650304,10/19/2015 22:33:15,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
472,"RT @LindseyGrahamSC: If I'm POTUS and you join ISIL, you're going to get killed or captured.",750309982307020800,12/16/2015 0:35:49,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Christopher,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,laurynchristopher
473,RT @LoudAndLiberal: #GenFwdPAC representing for O'Malley at the #WingDing in Cedar Rapids! #IACaucus #MartinOMalley2016 #ILovePolitics! htt,783087235826458624,8/14/2015 22:39:45,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,laurynchristopher
474,RT @Merrifield_SD11: Proud to support Bernie! #SuperMonday https://t.co/ZU2kJXv87C,664163866092240896,2/29/2016 23:35:14,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,laurynchristopher
