,text,id.x,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,src,id.y,created_at,hashtag.,at.,link,retweets,favorites,full.URL,source,date
247,IOWANS: we have events across the Hawkeye State throughout the month of October. Find one near you and join us: https://t.co/2G2uSYIDNi,652509705101643776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652509705101643776,10/9/2015 15:43:31,0,0,https://t.co/2G2uSYIDNi,0,0,0,tedcruz,10/9/2015 15:43:31
248,"IPSOS/REUTERS POLL
Thank you! #Trump2016 
#MakeAmericaGreatAgain https://t.co/sbzp75EPSq",691614582884954112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,eamonemily.csv,691614582884954112,1/25/2016 13:32:20,#Trump2016 #MakeAmericaGreatAgain,0,https://t.co/sbzp75EPSq,0,0,0,realDonaldTrump,1/25/2016 13:32:20
249,"Is anyone actually surprised that @HillaryClinton evolved her views on Planned Parenthood videos? #EvolvingHillary
https://t.co/b9Abq39bFz",629061775447560192,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629061775447560192,8/5/2015 22:49:49,#EvolvingHillary,@HillaryClinton,https://t.co/b9Abq39bFz,72,48,https://amp.twimg.com/v/f4e6855a-0cae-4696-9964-7d74c7b31144,BobbyJindal,8/5/2015 22:49:49
250,"It was great having @heidiscruz, my mom, and @carlyfiorina on the trail with me in Madison earlier this week!
https://t.co/nvCYO599wy",716317824872910848,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716317824872910848,4/2/2016 17:34:12,0,@heidiscruz @carlyfiorina,https://t.co/nvCYO599wy,0,0,0,tedcruz,4/2/2016 17:34:12
251,"It would be absurd &amp; irresponsible to split the party, &amp; to give @HillaryClinton at least 4yrs in the White House.  https://t.co/D9evGqakAy",684203958391312384,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,684203958391312384,1/5/2016 2:45:10,0,@HillaryClinton,https://t.co/D9evGqakAy,25,71,https://www.youtube.com/watch?v=LIW7eE-uNuQ&feature=youtu.be,ChrisChristie,1/5/2016 2:45:10
252,It's #VoteEarlyDay in Florida! There's still time for you to join the thousands who have already cast their votes: https://t.co/lqs3gr1IDM,708765775893409792,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708765775893409792,3/12/2016 21:25:03,#VoteEarlyDay,0,https://t.co/lqs3gr1IDM,0,0,https://marcorubio.com/news/florida-vote-early-day-underway/?utm_source=Twitter&utm_medium=Link_Tweet&utm_term=New_American_Century&utm_content=VoteEarlyDayUnderway&utm_campaign=Daily_Social_Organic&utm_0id=031216c,marcorubio,3/12/2016 21:25:03
253,"It's been a wonderful night at #EagleCouncil15 celebrating my mother, Carol Paul, with the family. http://t.co/pOh4AviVAk",642858904255397888,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642858904255397888,9/13/2015 0:34:41,#EagleCouncil15,0,http://t.co/pOh4AviVAk,0,0,0,RandPaul,9/13/2015 0:34:41
254,"It's game day!  Let's do this, Iowa! #iacaucus",694134555020648448,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,694134555020648448,2/1/2016 12:25:48,#iacaucus,0,0,59,89,0,RickSantorum,2/1/2016 12:25:48
255,It's time for Republicans to stop obstructing efforts to transform our energy system away from fossil fuels and toward energy efficiency.,714956062676258816,-1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714956062676258816,3/29/2016 23:23:03,0,0,0,0,0,0,BernieSanders,3/29/2016 23:23:03
256,"James Madison had it right. 

Watch LIVE: http://t.co/hlVuoMe5Cz, 10:30 EDT

#ResultsNow http://t.co/PVxTzNT58I",654663396525117440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654663396525117440,10/15/2015 14:21:31,#ResultsNow,0,http://t.co/hlVuoMe5Cz http://t.co/PVxTzNT58I,0,0,http://www.c-span.org/ https://twitter.com/JohnKasich/status/654663396525117441/photo/1,JohnKasich,10/15/2015 14:21:31
257,"Jeb Bush made millions from Obamacare. 
https://t.co/ErHotRxBrp

#GOPDebate https://t.co/u6kgIUgotx",698705422656499712,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emilyzoe.csv,698705422656499712,2/14/2016 3:08:48,#GOPDebate,0,https://t.co/ErHotRxBrp https://t.co/u6kgIUgotx,29,52,https://www.washingtonpost.com/news/wonk/wp/2014/12/26/the-lucrative-obamacare-connection-that-jeb-bush-is-trying-to-cut/ https://twitter.com/JohnKasich/status/698705422656499712/photo/1,JohnKasich,2/14/2016 3:08:48
258,"Jobs. Jobs. Jobs.

Show your support for the only candidate talking about them. 

Here ---&gt; https://t.co/hMXc5X53E5 https://t.co/tJ3LK0ixWq",703071667476520960,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,zoestan.csv,703071667476520960,2/26/2016 4:18:42,0,0,https://t.co/hMXc5X53E5 https://t.co/tJ3LK0ixWq,0,0,https://store.johnkasich.com/product/kasich-america-jobs-bumper-sticker/ https://twitter.com/JohnKasich/status/703071667476520961/photo/1,JohnKasich,2/26/2016 4:18:42
259,John Kasich doesn't back down. He took on the fight to balance our nation's budget -- and he won. (1/2) https://t.co/VnEapwzOHd,696769970278174720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696769970278174720,2/8/2016 18:58:00,0,0,https://t.co/VnEapwzOHd,0,0,https://twitter.com/JohnKasich/status/696769970278174721/photo/1,JohnKasich,2/8/2016 18:58:00
260,Join me tomorrow on Capitol Hill to #stoptheirandeal - http://t.co/n1K3kfkmuW,641349963666976768,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641349963666976768,9/8/2015 20:38:41,#stoptheirandeal,0,http://t.co/n1K3kfkmuW,0,1,http://www.teapartypatriots.org/stop-the-iran-deal-rally-september-9/,gov_gilmore,9/8/2015 20:38:41
261,Join us Monday night in Atlanta. RSVP here: https://t.co/BRYcxOp6JQ https://t.co/7tKaGsPr0h,667785237569470464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,667785237569470464,11/20/2015 19:23:02,0,0,https://t.co/BRYcxOp6JQ https://t.co/7tKaGsPr0h,0,0,http://bernie.to/RSVP-Atlanta https://twitter.com/WPJohnWagner/status/667761505400655873,BernieSanders,11/20/2015 19:23:02
262,Joining @ffweekend on @FoxNews this morning at 9:15am ET LIVE from Manchester NH #FITN,635434388302467072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635434388302467072,8/23/2015 12:52:18,#FITN,@ffweekend @FoxNews,0,4,2,0,LindseyGrahamSC,8/23/2015 12:52:18
263,Joining @GMA now to discuss #2016 and need to rebuild American Dream http://t.co/jDnR6yW7Ru,605331021492535296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605331021492535296,6/1/2015 11:12:16,#2016,@GMA,http://t.co/jDnR6yW7Ru,22,42,https://twitter.com/MartinOMalley/status/605331021492535296,MartinOMalley,6/1/2015 11:12:16
264,"Joining @JoeNBC &amp; @morningmika on @Morning_Joe @MSNBC at 8:30am ET today live from Manchester, NH #FITN",646655613628469248,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,646655613628469248,9/23/2015 12:01:27,#FITN,@JoeNBC @morningmika @Morning_Joe @MSNBC,0,3,5,0,LindseyGrahamSC,9/23/2015 12:01:27
265,Joining @seanhannity on the air shortly. I hope youll listen in. http://t.co/VbQ0iBe3KM #Carly2016,639155848900538368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639155848900538368,9/2/2015 19:20:03,#Carly2016,@seanhannity,http://t.co/VbQ0iBe3KM,0,0,http://tunein.com/radio/The-Sean-Hannity-Show-p20631/,CarlyFiorina,9/2/2015 19:20:03
266,"Judge Jeanine Slams GOP Establishment:
https://t.co/gEhfZ3NAhi",689625883913560064,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689625883913560064,1/20/2016 1:49:58,0,0,https://t.co/gEhfZ3NAhi,1898,4244,0,realDonaldTrump,1/20/2016 1:49:58
267,Just finished @CBSThisMorning.  Up next on @foxandfriends @NewDay and @Morning_Joe #TellingItLikeItIs http://t.co/5KK4ZAOsxL,644470466640506880,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644470466640506880,9/17/2015 11:18:27,#TellingItLikeItIs,@CBSThisMorning @foxandfriends @NewDay @Morning_Joe,http://t.co/5KK4ZAOsxL,0,0,https://twitter.com/ChrisChristie/status/644470466640506881/photo/1,ChrisChristie,9/17/2015 11:18:27
268,"Just hours to go until tonight's #GOPDebate! 

RT if you're tuning in! https://t.co/QQaE8r3Z36",687767377115758592,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687767377115758592,1/14/2016 22:44:55,#GOPDebate,0,https://t.co/QQaE8r3Z36,0,0,0,tedcruz,1/14/2016 22:44:55
269,Just out: 10th poll in a month that has @JohnKasich securely in 2nd place in New Hampshire! https://t.co/xvBdcGwSLh https://t.co/eEDarumNpy,694197989494132736,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,694197989494132736,2/1/2016 16:37:52,0,@JohnKasich,https://t.co/xvBdcGwSLh https://t.co/eEDarumNpy,64,125,https://www.johnkasich.com/blog-posts/10th-poll-in-a-month-shows-john-kasich-in-2nd-place-in-new-hampshire/ https://twitter.com/JohnKasich/status/694197989494132736/photo/1,JohnKasich,2/1/2016 16:37:52
270,Justice Kennedy is holding up the Nazis as exemplars for the current #SCOTUS https://t.co/aYEIFXQCfv,660471865001930752,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,660471865001930752,10/31/2015 15:02:18,#SCOTUS,0,https://t.co/aYEIFXQCfv,0,0,0,tedcruz,10/31/2015 15:02:18
271,Keep the great pictures coming! Send us them of yourself + the filibuster in the medium of your choice. Use #standwithrand,601136690539921408,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,eamonemily.csv,601136690539921408,5/20/2015 21:25:30,#standwithrand,0,0,0,0,0,RandPaul,5/20/2015 21:25:30
272,"Last night's debate was exactly the boost I needed! Keep the momentum going today, by donating $3 or more!  https://t.co/78WPMcbQwP",693127589636878336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693127589636878336,1/29/2016 17:44:29,0,0,https://t.co/78WPMcbQwP,74,207,0,RandPaul,1/29/2016 17:44:29
273,Latest NC @ppppolls: Most popular GOP candidate. Strongest heads-up vs. Clinton. 2nd Overall GOP candidate. #BC2DC16 https://t.co/kOsiS8ArtF,634117283229511680,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634117283229511680,8/19/2015 21:38:36,#BC2DC16,@ppppolls,https://t.co/kOsiS8ArtF,0,0,0,RealBenCarson,8/19/2015 21:38:36
274,"Learn more about @JohnKasich's plan to balance the federal budget and return money, power &amp; influence to Americans https://t.co/rvquDJzq9w",662863632947159040,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,eamonemily.csv,662863632947159040,11/7/2015 5:26:20,0,@JohnKasich's,https://t.co/rvquDJzq9w,0,0,https://www.johnkasich.com/ResultsNow/,JohnKasich,11/7/2015 5:26:20
275,Leaving Nevada now for Iowa. Things are looking good - great new polls!,690669496621633536,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690669496621633536,1/22/2016 22:56:54,0,0,0,0,0,0,realDonaldTrump,1/22/2016 22:56:54
276,"Let me be clear: there is only one savior, and it's not me. #GOPDebate",692909822908485632,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,692909822908485632,1/29/2016 3:19:10,#GOPDebate,0,0,0,0,0,marcorubio,1/29/2016 3:19:10
277,Libby and I would Iike to extend our thoughts and prayers to President Jimmy Carter.  Best wishes on your recovery &amp; continued good work.,634385078093746176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,634385078093746176,8/20/2015 15:22:43,0,0,0,76,75,0,GovernorPataki,8/20/2015 15:22:43
278,Lifting off right now for U.S.S. Wisconsin in Norfolk. See ya',660458917005279232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,660458917005279232,10/31/2015 14:10:51,0,0,0,719,2062,0,realDonaldTrump,10/31/2015 14:10:51
279,"Like all Americans, Kim Davis has the right to worship as she chooses - but I would still fire her.",649322908490276864,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,stankennedy.csv,649322908490276864,9/30/2015 20:40:19,0,0,0,113,128,0,GovernorPataki,9/30/2015 20:40:19
280,LIVE on #Periscope: The Revolution Continues #RandRally with @RonPaul https://t.co/o0YK1ZKNnw,693962862973202432,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,693962862973202432,2/1/2016 1:03:34,#Periscope #RandRally,@RonPaul,https://t.co/o0YK1ZKNnw,171,274,0,RandPaul,2/1/2016 1:03:34
281,"LIVE on #Periscope: Town Hall Meeting in Henniker, NH https://t.co/n5znmEZZ2o",614914612899782656,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614914612899782656,6/27/2015 21:54:02,#Periscope,0,https://t.co/n5znmEZZ2o,0,0,https://www.periscope.tv/w/aF8S-jMyNzU3OTl8Mjk4NzM2MjYXwKeDdYuZXxWvJFeFDajuy_qBnRaheFcDKE_HbtYOhQ==,BernieSanders,6/27/2015 21:54:02
282,Look forward to talking to Iowans about issues that matter to them. See you in Davenport on Tues: https://t.co/SylUD7bL0Y #BernieInDavenport,681569582918705152,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681569582918705152,12/28/2015 20:17:06,#BernieInDavenport,0,https://t.co/SylUD7bL0Y,0,0,http://bernie.to/RSVP-DavenportIA,BernieSanders,12/28/2015 20:17:06
283,Looking for the perfect Father's Day present? Find the right gift for dad here: https://t.co/YbLoE3wSHv,608016097749573632,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,stankennedy.csv,608016097749573632,6/8/2015 21:01:48,0,0,https://t.co/YbLoE3wSHv,0,0,0,RandPaul,6/8/2015 21:01:48
284,Looking forward to being on #KellyFile with @megynkelly tonight at 9:00 PM. Tune in!,654451588665372672,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,emilyzoe.csv,654451588665372672,10/15/2015 0:19:52,#KellyFile,@megynkelly,0,115,456,0,RealBenCarson,10/15/2015 0:19:52
285,Looking forward to joining @GretchenCarlson today on @FoxNews at 2:15pm ET. Talking about how we will defeat #ISIS,631096605010186240,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631096605010186240,8/11/2015 13:35:30,#ISIS,@GretchenCarlson @FoxNews,0,37,25,0,RickSantorum,8/11/2015 13:35:30
286,Looking forward to sitting down with @JimSciutto tonight live on @OutFrontCNN. Important national security issues to discuss. #WebbNation,634481761540546560,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,634481761540546560,8/20/2015 21:46:54,#WebbNation,@JimSciutto @OutFrontCNN,0,7,11,0,JimWebbUSA,8/20/2015 21:46:54
287,Looking good! Join @michellermanno and support #Hillary2016: http://t.co/99oSyaJ410 https://t.co/2aTbffG02e,601857582018486272,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,601857582018486272,5/22/2015 21:10:04,#Hillary2016,@michellermanno,http://t.co/99oSyaJ410 https://t.co/2aTbffG02e,0,0,0,HillaryClinton,5/22/2015 21:10:04
288,Looks like @Team_Rand in Iowa is ready for the #IowaCaucus! https://t.co/X4F85MstTu,691384966085754880,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,691384966085754880,1/24/2016 22:19:55,#IowaCaucus,@Team_Rand,https://t.co/X4F85MstTu,0,0,0,RandPaul,1/24/2016 22:19:55
289,Make common sense common again #NewYearsResolutionIn5Words,682321193916063744,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682321193916063744,12/30/2015 22:03:44,#NewYearsResolutionIn5Words,0,0,0,0,0,RealBenCarson,12/30/2015 22:03:44
290,Make sure to follow both accounts for all of our Iowa Stare Fair highlights.,6.35E+17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35E+17,8/22/2015 2:27:16,0,0,0,0,0,0,ChrisChristie,8/22/2015 2:27:16
291,Many thanks to @rpslo for the warm welcome to the Golden State todaytogether we'll reignite the promise of America! http://t.co/pEKJFDuojF,6.13E+17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,staneamon.csv,6.13E+17,6/22/2015 17:23:05,0,@rpslo,http://t.co/pEKJFDuojF,0,0,0,tedcruz,6/22/2015 17:23:05
292,Meeting media @MSNBC  and Iowans today @IowaStateFair! http://t.co/6qIL5NHCJa,632567501893857280,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632567501893857280,8/15/2015 15:00:19,0,@MSNBC @IowaStateFair,http://t.co/6qIL5NHCJa,5,11,https://twitter.com/LincolnChafee/status/632567501893857280/photo/1,LincolnChafee,8/15/2015 15:00:19
293,"Meeting w/ the Portsmouth Rotary Club today in Greenland, NH for what should be a great lunch with #FITN voters!",674988199987417088,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674988199987417088,12/10/2015 16:25:02,#FITN,0,0,3,2,0,LindseyGrahamSC,12/10/2015 16:25:02
294,"Members of Congress shouldnt get paid if they dont show up for work. Its that simple.
https://t.co/P36rWnJQqO",653674305239183360,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653674305239183360,10/12/2015 20:51:13,0,0,https://t.co/P36rWnJQqO,0,0,https://amp.twimg.com/v/4cd159da-1f70-4c48-ae98-7192b55a8840,JebBush,10/12/2015 20:51:13
295,Met with some Pastors &amp; community leaders from the inner city #OneBaltimore http://t.co/rfgYWtnN2p,596420041865883648,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596420041865883648,5/7/2015 21:03:13,#OneBaltimore,0,http://t.co/rfgYWtnN2p,0,0,0,RealBenCarson,5/7/2015 21:03:13
296,Molly gave me the run down on James Polk this morning. http://t.co/Y9CDSWezhd,639440367230828544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639440367230828544,9/3/2015 14:10:38,0,0,http://t.co/Y9CDSWezhd,17,75,https://twitter.com/JebBush/status/639440367230828544/photo/1,JebBush,9/3/2015 14:10:38
297,More voices = More choices. Lets get @Lessig in the debates! https://t.co/V1DkqA8ewc #FixDemocracyFirst http://t.co/bmTifjRzP0,640565129008975872,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640565129008975872,9/6/2015 16:40:02,#FixDemocracyFirst,@Lessig,https://t.co/V1DkqA8ewc http://t.co/bmTifjRzP0,37,19,https://www.youtube.com/watch?v=Kh3LWzRCnzQ https://twitter.com/Lessig2016/status/640565129008975872/photo/1,Lessig2016,9/6/2015 16:40:02
298,"Mr. President, lets have a debate on Syrian refugees. Right now. Anywhere you want. https://t.co/W1G6Uchdwx",667021162967240704,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667021162967240704,11/18/2015 16:46:52,0,0,https://t.co/W1G6Uchdwx,0,0,0,tedcruz,11/18/2015 16:46:52
299,Much was said the past few days about 1 day in Jim's military career. There was much more to his service http://t.co/EFSD3voeyU #WebbNation,655088513394847744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,655088513394847744,10/16/2015 18:30:47,#WebbNation,0,http://t.co/EFSD3voeyU,12,24,https://www.facebook.com/IHeardMyCountryCalling/photos/a.240139606175966.1073741828.232634213593172/404198726436719/,JimWebbUSA,10/16/2015 18:30:47
300,"My conservative record of accomplishments illustrates what we can do for America with true leadership. WATCH:
https://t.co/FnclQoRXrH",696801008060477440,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696801008060477440,2/8/2016 21:01:20,0,0,https://t.co/FnclQoRXrH,82,174,https://amp.twimg.com/v/28419642-92dd-4b80-9e44-b3a401525fbc,JebBush,2/8/2016 21:01:20
301,My conversation with @EmpowerTexans is beginning now. Watch here: https://t.co/WJcLd2wIet #CruzCrew,695724476193832960,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695724476193832960,2/5/2016 21:43:35,#CruzCrew,@EmpowerTexans,https://t.co/WJcLd2wIet,0,0,0,tedcruz,2/5/2016 21:43:35
302,My radio interview with @seanhannity airs shortly. Listen live at http://t.co/tX6iGbBhl8 #Hannity #Carly2016,611629475583823872,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611629475583823872,6/18/2015 20:20:05,#Hannity #Carly2016,@seanhannity,http://t.co/tX6iGbBhl8,15,33,http://www.iheart.com/live/the-sean-hannity-show-247-6706/,CarlyFiorina,6/18/2015 20:20:05
303,My time at the Iowa State Fair was a 4 &amp; 1/2 hour whirlwind of cowboy boots &amp; deep fried desserts  loved it all. https://t.co/miNhoOkzeT,633372866050945024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633372866050945024,8/17/2015 20:20:33,0,0,https://t.co/miNhoOkzeT,44,88,https://jeb2016.com/four-and-a-half-hours-at-the-iowa-state-fair/?lang=en,JebBush,8/17/2015 20:20:33
304,"Nevada, do you know where your caucus location is? Find it easily here: https://t.co/3BhVd8Hbma",700542079991033856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,700542079991033856,2/19/2016 4:47:01,0,0,https://t.co/3BhVd8Hbma,785,1457,https://vote.berniesanders.com/nv,BernieSanders,2/19/2016 4:47:01
305,Never have I been prouder than to be part of that Gang of Three #RJCForum https://t.co/biOgZ0wOxy,672423414590648320,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672423414590648320,12/3/2015 14:33:29,#RJCForum,0,https://t.co/biOgZ0wOxy,0,0,0,tedcruz,12/3/2015 14:33:29
306,"NEW PA POLL: ""There is no doubt this is a huge rise [for John Kasich]. 

https://t.co/GXFw0l03Qv",712994026786570240,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712994026786570240,3/24/2016 13:26:37,0,0,https://t.co/GXFw0l03Qv,0,0,http://triblive.com/mobile/10189902-96/kasich-trump-poll,JohnKasich,3/24/2016 13:26:37
