id,created_at,text,Sentiment....1.negative..0.neutral..1.positive.,Political...0.no..1.yes.,Ideology....1.liberal..0.neutral..1.conservative.,Immigration,Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,National.Security..Veterans..Military..Foreign.Terrorism.,Crime...Law.Enforcement..Police..Guns..Second.Amendment.,Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,Education,Health.Care..Obamacare.,Governance,No.Policy.Content,Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,Asks.you.to.watch.something.share.something.follow.something,Misc..other.plea.for.action,Makes.a.Factual.or.Verifiable.Claim,Expresses.an.Opinion
7.41E+17,6/10/16,"Sens. Rand Paul, Mike Lee, &amp; Dianne Feinstein Urge Support for Due Process Guarantee Act https://t.co/Qtq8xie69g @RandPaul #StandWithRand",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.33E+17,5/18/16,"Thank you Arizona! See you soon!#MakeAmericaGreatAgain https://t.co/IC3pe5lRAS",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.38E+17,6/2/16,Watch now: Hillary on why Americaand the worldcan't afford Trump as Commander-in-Chief  https://t.co/U4YoA58DhR https://t.co/icQmlfrRgz,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.56E+17,7/22/16,"""I already have a concentration camp...it's called Tent City."" Joe Arpaio, Trump endorser and #RNCinCLE speaker https://t.co/KH0K2q50em",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.96E+17,11/8/16,"""Hillary is the role model Michelle and I want for our daughters and for kids across the country."" @POTUS https://t.co/AnLw4t3349",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.28E+17,5/4/16,"RT @hgsigala: Bernie's gonna keep fighting. Can we count you in? https://t.co/CE1fEYqhJz https://t.co/K6gS6emj2x",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.65E+17,8/13/16,"Corporate greed is a scourge on this country, and it will take all of us standing up for justice in order to rein it in.",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.34E+17,5/22/16,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56E+17,7/21/16,Watch live here: https://t.co/ZEWp78vzTj #RNCinCLE  https://t.co/E1ljfrBFrd,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.82E+17,10/1/16,Too many talented young people pass up on programs like @Peacecorps because of student loans. Let's use GOOD JUDGMENT &amp; lighten that burden.,1,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
7.71E+17,8/31/16,Show your support for Donald Trump! Sign the petition today! https://t.co/SUAjjeSKHJ https://t.co/zNuYjlbVY7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.56E+17,7/22/16,#TrumpLies #RNCinCLE https://t.co/HfIlj2YhID https://t.co/K7c87Sqii0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/26/16,".@FLOTUS: Our motto is: When they go low, we go high. https://t.co/eD6GNYMrlO",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.56E+17,7/22/16,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.63E+17,8/8/16,Tune in @FoxBusiness today at 12:20pm ET. Discussing the economic message that Trump will define this morning. @TeamCavuto @eoggioni,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.60E+17,7/31/16,"RT @HillaryClinton: Thank you, @JoeBiden. https://t.co/z1Jb6CrtzH",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
8.00E+17,11/20/16,RT @KamalaHarris: Lets make this a more perfect union by reversing Citizens United because we know Citizens United really means Citizens D,1,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.43E+17,6/14/16,Join me and @CarlyFiorina in Kentucky! https://t.co/etoyaCJqhq,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.76E+17,9/14/16,"5. How can you be tough on Iran, given your business partnership with someone connected to Iranian money laundering? https://t.co/1AdDm2kfvy",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.81E+17,9/28/16,"Oh, the American people dont deserve to know what hes hiding? https://t.co/sgPVCElnyj",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/26/16,Young girls look to Hillary as the first woman nominee from a major party. https://t.co/4BlYsDyeJ8,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89E+17,10/20/16,This is what we can expect from #CrookedHillary. More Taxes. More Spending. #BigLeageTruth #DrainTheSwamp #Debates https://t.co/5yxnt0gNUF,-1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.64E+17,8/11/16,RT @Glenn_Hegar: Proud to live in a state with a strong and healthy economy! https://t.co/UwJtvOr8R4,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.89E+17,10/20/16,Hillary Clinton wants to create the most liberal Supreme Court in history #debate #DrainTheSwamp https://t.co/fKJBNXvluh,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.45E+17,6/20/16,RT @CNASdc: .@LindseyGrahamSC and @SenJackReed agree: There is a need for a bipartisan approach to buying back sequestration. #CNASdc2016,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.81E+17,9/28/16,Law enforcement could catch more terrorists before they strike if we would only take off the blinders and let them: https://t.co/ccwSRZHA8A,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.63E+17,8/10/16,RT @TeamUSA: YES! @MichaelPhelps has won his 21st #GOLD medal! https://t.co/STFwc0p6vT,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.93E+17,10/31/16,"RT @AmbJohnBolton: If I had done what @HillaryClinton has done, I'd be in the slammer. #ClintonEmails https://t.co/Yyao6XzTh3",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.70E+17,8/29/16,"The group, which represents roughly 1.4 million LGBT business owners, unanimously approved this resolution. https://t.co/gW0ZrkY7kr",0,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8.07E+17,12/7/16,James Ward of Springfield sacrificed his own life to help others escape. Learn his story: https://t.co/E7sqtFgkD9 https://t.co/jPWGvPe8QZ,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.96E+17,11/7/16,RT @AllisonJoyBall: So excited to stand with @RandPaul today! Ready for a RANDslide tomorrow! https://t.co/Rrl2nydWil,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89E+17,10/20/16,I'm glad that we get to hear the candidates discuss the future of #SCOTUS #FightForTheCourt,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.68E+17,8/23/16,Small businesses are the backbone of our economy. We should focus on supporting themnot stiffing them. https://t.co/mHmnin9sOR,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.44E+17,6/17/16,Did you hear? Weve expanded our North Carolina ad buy--and you can read all about it in our #FridayHateTakes! https://t.co/jT6wWX0PET,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.46E+17,6/22/16,RT @RandPaul: Don't miss my wife @KelleyAshbyPaul in Kentucky this Friday! https://t.co/bxiPtWxPSA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
8.17E+17,1/6/17,"It would be morally reprehensible to repeal healthcare without a replacement. Fix it, don't repeal it. 20+ million lives are at stake #ACA",-1,1,-1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
7.47E+17,6/25/16,#Republican viewers rated the ad as the most Impactful presidential ad of the year to date: https://t.co/kJhcSWP1er https://t.co/tnB3nXfZST,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.59E+17,7/29/16,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD  #NeverHillary",-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.99E+17,11/16/16,"RT @CLINTHREED: One week ago at about this moment-  ""Dad, u won!"" #TeamMarco #FlSen https://t.co/qTf0CKe9f1",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89E+17,10/20/16,The 2nd Amendment is under siege. We need SCOTUS judges who will uphold the US Constitution. #Debate #BigLeagueTruth,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.58E+17,7/27/16,Sen. @RandPaul is building support to bring #AuditTheFed back to the Senate floor #StandWithRand https://t.co/HUbqoddSYB,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.96E+17,11/8/16,"Have you done your duty yet?  We have!  Go out, vote, and let's make America great again! #VoteTrump #MAGA https://t.co/7kSZM2Y46l",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA
7.66E+17,8/17/16,"#LawandOrder #ImWithYouVideo: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.66E+17,8/16/16,"RT @daveweigel: The Working Families Party will endorse Hillary, the latest progressive Sanders ally to do so. https://t.co/sfus34fRUP",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.71E+17,8/30/16,Mike Pences governorship has been devastating to Indiana women. Just ask one of them: https://t.co/nu0DSiPQNf,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/26/16,"RT @nobarriers2016: .@HillaryClinton's commitment to foster cares system lives on through DNC speaker, Jelani Freeman. #StrongerTogether ht",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.28E+17,5/5/16,".@realDonaldTrump wants you to forget everything he's said.Don't.https://t.co/IOHqUoUNFO",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.46E+17,6/24/16,RT @JonahNRO: Can you help the last 7 survivors of the USS Arizona return to Pearl Harbor for their final salute? https://t.co/SW9m0hXsbj,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.71E+17,8/31/16,.@motherjones: Former models for Donald Trumps agency say they violated immigration rules and worked illegally https://t.co/7ib0TPz54D,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.55E+17,7/18/16,.@SenJohnBarrasso attempts unity. #gopconvention https://t.co/tPORjrsZjE,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.45E+17,6/20/16,Happy first day of summer. https://t.co/yfuIRFr6mG,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.79E+17,9/22/16,Today we reached a good bipartisan agreement on Zika funding in Senate. Thank you to @RoyBlunt for your efforts. https://t.co/shKYjsg6zF,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
7.54E+17,7/16/16,"Weve got to say with one voice that Latinos are a vital part of the American community.https://t.co/IfxluhqpKQ",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.35E+17,5/23/16,What a hypocrite. https://t.co/epB4nUJ3zt,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.88E+17,10/17/16,Only 71 left! Hurry and save $10 on the Art of Politics tote here: https://t.co/28PCWA4QVZ https://t.co/iV1OowtWAe,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.61E+17,8/2/16,#TrumpLies https://t.co/hkRiicXHvU https://t.co/zhaSiPdkvT,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.42E+17,6/12/16,"""This is a time to stand together and resolve to do everything we can to defend our communities and country."" Hillary on the attack in FL",0,1,-1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.91E+17,10/27/16,First #WorldSeries win for the @Cubs since my mom was 6 years old. #MLB https://t.co/Cf2ur21WIg,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.63E+17,8/10/16,RT @damon_thayer: There's @PrattforKY listening to @RandPaul address health care issues right now at Georgetown Community Hospital. https:/,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA
7.81E+17,9/27/16,"Economists project that Trumps plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" with a ""T.""",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.34E+17,5/20/16,"We have got to tell corporate America that if they want us to buy their products, they damn well better manufacture them in America.",-1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.71E+17,9/1/16,This is why we cannot afford to lose the Senate. https://t.co/IglWv5CC0R,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.90E+17,10/22/16,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.77E+17,9/17/16,@trumpsquatch help @realDonaldTrump #BuildTheWall https://t.co/hgBen5kCWz,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
7.28E+17,5/3/16,#StandWithRand https://t.co/c3ZduxRzyC,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83E+17,10/4/16,How dare @realDonaldTrump question the strength of combat Veterans who come home with scars of war (1/2),-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.91E+17,10/26/16,"RT @RepHughes: I am proud to join these leaders as well as @GregAbbott_TX, @tedcruz, @NRA, @TXRightToLife, and @txoga in supporting @Christ",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/26/16,RT @nobarriers2016: Shattering glass ceilings. Breaking barriers. #WeMadeHistory! #StrongerTogether #DemsInPhilly https://t.co/subunheqAE,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.47E+17,6/26/16,"In a volatile world, the last thing we need is a volatile president. WATCH: https://t.co/L88b9VDSOZ",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.41E+17,6/8/16,A headline 227 years in the making. https://t.co/7RDeQ3bQ3z https://t.co/IuHMa3tUTr,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83E+17,10/3/16,"Trump talks a lot about our trade policies and outsourcing American jobs but his own clothing line is made in Bangladesh, Mexico and China.",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.46E+17,6/23/16,Did you hear? We launched our #StopTrump campaign today. Read about it here!  https://t.co/9ygH4Vt5bW,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.38E+17,5/31/16,Pleased to sign 12 bills into law that will continue to strengthen Ohio. https://t.co/k2eQ7bzblN,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.88E+17,10/18/16,"Our progress is on the ballot.Tolerance is on the ballot.Democracy is on the ballot.Make a plan to vote: https://t.co/ywyzFUKNZi",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.40E+17,6/6/16,Sen. @RandPaul Calls on HHS to Follow Senate Lead in Increasing Access to Opioid Addiction Treatment https://t.co/ii6jz69cls #StandWithRand,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA
7.96E+17,11/9/16,https://t.co/Br1MVBduil one of the cooler things I've seen in a while.  Texas made of course!! https://t.co/yC3tbinsOI,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83E+17,10/5/16,RT to let @TimKaine know you've got his back tonight. #VPDebate https://t.co/XzjUE0cfnp,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.79E+17,9/21/16,RT @ADHRB: .@RandPaul people are starving in #Yemen so we need to debate about the #WarInYemen. #StopArmingSaudi,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.63E+17,8/10/16,No one person alone can address the enormous problems facing working families in America. It will take a movement of millions of people.,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.78E+17,9/20/16,@txcelat help @realDonaldTrump #BuildTheWall https://t.co/hgBen5CdO7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
7.43E+17,6/16/16,It is a national disgrace that billionaires are able to heavily influence the political process by making huge contributions.,-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.89E+17,10/20/16,"#News Clinton Probably Finished Off Trump Last Night - Im not sure I need to tell you this, but Hillary Clinto... https://t.co/YAh372Xg2y",-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.42E+17,6/13/16,"After the Orlando attack, @realDonaldTrump suggests President Obama let it happen: https://t.co/8CqS7BKsA3",-1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.79E+17,9/21/16,RT @EmilyMiller: Iran Cash: GOP Senate Wants to Aid Israel Self Defense - Watch my @OANN report @LindseyGrahamSC @tedcruz  https://t.co/Qp0,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
7.84E+17,10/5/16,"RT @nobarriers2016: .@timkaine was a great mayor, governor and senator. Next he'll be a great VP! #VPDebate https://t.co/QeUjMflxpr",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.27E+17,5/3/16,Great news as Oklahoma has joined the movement for a fed balanced budget amendment. Our 29th state! https://t.co/VPA7nttiju,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.42E+17,6/13/16,"RT @HillaryClinton: Weve seen too many examples of the struggle to live freely, openly, and without fear being marked by violence. We have",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.59E+17,7/29/16,"Ohio supports our vulnerable foster care youth so that they can reach their full potential.https://t.co/XuhW5QVDEp",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.74E+17,9/8/16,#News Trump and Clinton Take Up Arms - Donald successfully spoke in full sentences but may be confused about hi... https://t.co/LclaAgVw0F,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58E+17,7/28/16,"You can say that again, @timkaine. https://t.co/jBFfYdk7o9",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.98E+17,11/13/16,Tonette and I cheering the @Packers at Animal Kingdom. https://t.co/pX3mO5H6hx,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.71E+17,9/1/16,RT @JoeBiden: We're fighting for the middle-class workers who make America great. Follow along as VP Biden is back in Ohio today. https://t,1,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
7.45E+17,6/22/16,Today in New York City! https://t.co/CQGz15LlGZ,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.54E+17,7/16/16,RT @dallasnews: Dallas Police Officer Michael Krol remembered today for 'contagious laugh' https://t.co/9OUd60RwKn https://t.co/NmSiiTbDfA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.41E+17,6/9/16,#Venezuela opposition leader hit with a pipe in the face https://t.co/qtoMBNvJ6T,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.84E+17,10/6/16,"New Virginia poll- thank you! We are going to show the whole world that America is back  BIGGER, and BETTER, and S https://t.co/2CikEXb0G7",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.85E+17,10/10/16,"""You are right about Islamophobia, and it's a shame."" Donald Trump, who proposed a ban on Muslims entering the U.S. https://t.co/4xDbrBtVjt",-1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.65E+17,8/13/16,TV Ad WATCH --&gt; https://t.co/RvyhtoDReo #CrookedHillary #TrumpTrain,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.51E+17,7/6/16,"Major General Eaton has served 30 years in the military -- and he thinks Donald Trump is unfit to be our president.https://t.co/Hvyj5CPBlk",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.49E+17,7/2/16,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.74E+17,9/9/16,"MAKE AMERICA GREAT AGAIN!#AmericaFirst #ImWithYou https://t.co/JIlNW7myEN",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89E+17,10/19/16,In our entire history there hasnt been a less qualified person to become president from a character or policy perspective than Trump.,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56E+17,7/21/16,"RT @GOP: History in the making last night with the official VP nominee @mike_pence at the #RNCinCLE! #TrumpPence16https://t.co/8SQbagPTAP",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89E+17,10/20/16,"RT @HillaryClinton: ""All that progress is at stake if we don't do the right thing over these last 19 days."" @POTUS https://t.co/a5j8nqYXia",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.75E+17,9/10/16,@DBloom451 you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQB91Ru,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.57E+17,7/23/16,RT @Everytown: Senator @TimKaine is a gunsense champion of the first order. https://t.co/2NTz3KV3oT,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.72E+17,9/2/16,"RT @fxnopinion: .@RandPaul:  President Obama, what on God's green earth is our policy in Syria?https://t.co/BoV6hcuG6k",-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.71E+17,9/1/16,"RT @angelurena: No GSA funding was ever used for a private e-mail server. And the @ClintonFdn never housed a GSA-funded e-mail server, priv",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.75E+17,9/12/16,A reminder: Everyone #Trump has insulted on @twitter since launching his campaign. https://t.co/7d8FrWyWaz,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.70E+17,8/30/16,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYouTickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA
7.74E+17,9/10/16,"Dummy writer @tonyschwartz, who wanted to do a second book with me for years (I said no), is now a hostile basket case who feels jilted!",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.72E+17,9/3/16,It is time to stop treating Puerto Rico like a colony and start treating its people as the U.S. citizens they are. https://t.co/3R8kKA05NH,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.39E+17,6/4/16,"Through an extraordinary grassroots movement we beat back the effort to cut Social Security. https://t.co/Y07vOl2wUe",1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.36E+17,5/27/16,Thank you so much again! Sorry we find ourselves so divided with no easy choices. I did the best I could. https://t.co/etUYmXStVs,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.86E+17,10/11/16,RT @Arightside: A Trojan Horse: We won't be manipulated by the media anymore. https://t.co/eMA8oxTbKK,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.95E+17,11/6/16,RT @WHAS11Sara: It's busy inside the Lou. campaign HQ for @RandPaul. They ring a bell every time they get a voter confirmation. @WHAS11 #El,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.53E+17,7/13/16,"The Republican platform is most pro-Israel of all time!",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.50E+17,7/4/16,"There's a lot of patriotic music out there and that's great, because we should all celebrate our country and our freedom on #IndependenceDay",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.04E+17,11/29/16,"Trump outrages MSM by agreeing with Hillary Clinton: https://t.co/MoUtcciS9TOuch!  Egg on the face yet again for the media....omelets!",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.68E+17,8/23/16,The latest Clinton email story just isn't a scandal. Here's why: https://t.co/AuCliPROmF via @paulwaldman1,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
